 8/30/2019, 6:18:09 PM : | 127.0.0.1  endpoint - /usr/basicuserdetails | user - dileep sapumal | data - {}  
 8/30/2019, 6:18:09 PM : | 127.0.0.1  endpoint - /usr/notifications | user - dileep sapumal | data - {}  
 8/30/2019, 6:18:09 PM : | 127.0.0.1  endpoint - /usr/log | user - dileep sapumal | data - {}  
 8/30/2019, 6:18:56 PM : | ip  127.0.0.1  | endpoint - /usr/basicuserdetails | user - dileep sapumal | data - {}  
 8/30/2019, 6:18:56 PM : | ip  127.0.0.1  | endpoint - /usr/notifications | user - dileep sapumal | data - {}  
 8/30/2019, 6:18:56 PM : | ip  127.0.0.1  | endpoint - /usr/log | user - dileep sapumal | data - {}  
 9/3/2019, 12:00:12 AM ; ip  127.0.0.1  ; endpoint - /usr/getjobspeclist ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:00:13 AM ; ip  127.0.0.1  ; endpoint - /usr/skilllist ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:00:17 AM ; ip  127.0.0.1  ; endpoint - /usr/dashboard ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:01:46 AM ; ip  127.0.0.1  ; endpoint - /usr/dashboard ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:01:46 AM ; ip  127.0.0.1  ; endpoint - /usr/notifications ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:01:46 AM ; ip  127.0.0.1  ; endpoint - /usr/basicuserdetails ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:01:52 AM ; ip  127.0.0.1  ; endpoint - /usr/dashboard ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:01:52 AM ; ip  127.0.0.1  ; endpoint - /usr/basicuserdetails ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:01:52 AM ; ip  127.0.0.1  ; endpoint - /usr/notifications ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:02:03 AM ; ip  127.0.0.1  ; endpoint - /usr/dashboard ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:02:03 AM ; ip  127.0.0.1  ; endpoint - /usr/basicuserdetails ; user - angela jayathissa ; data - {}  
 9/3/2019, 12:02:03 AM ; ip  127.0.0.1  ; endpoint - /usr/notifications ; user - angela jayathissa ; data - {}  
